t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1763624186.310544,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763624186.260544,NOSLOUCHED_HOLD_START,1763624187.210544
1763624190.810544,BEEP_RECOVER,lateral_right,RECOVERY_START,1763624190.760544,UPRIGHT_HOLD_START,1763624191.710544
1763624201.655544,BEEP_SLOUCH,neck_only,SLOUCH_START,1763624201.605544,SLOUCHED_HOLD_START,1763624202.555544
1763624206.155544,BEEP_RECOVER,neck_only,RECOVERY_START,1763624206.105544,UPRIGHT_HOLD_START,1763624207.055544
1763624217.557544,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763624217.507544,NOSLOUCHED_HOLD_START,1763624218.457544
1763624222.057544,BEEP_RECOVER,reach_left,RECOVERY_START,1763624222.007544,UPRIGHT_HOLD_START,1763624222.957544
1763624232.347544,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763624232.297544,NOSLOUCHED_HOLD_START,1763624233.247544
1763624236.847544,BEEP_RECOVER,reach_right,RECOVERY_START,1763624236.797544,UPRIGHT_HOLD_START,1763624237.747544
1763624246.698544,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763624246.648544,SLOUCHED_HOLD_START,1763624247.598544
1763624251.198544,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763624251.148544,UPRIGHT_HOLD_START,1763624252.098544
1763624262.436544,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763624262.386544,SLOUCHED_HOLD_START,1763624263.336544
1763624266.936544,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763624266.886544,UPRIGHT_HOLD_START,1763624267.836544
1763624277.876544,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763624277.826544,SLOUCHED_HOLD_START,1763624278.776544
1763624282.376544,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763624282.326544,UPRIGHT_HOLD_START,1763624283.276544
1763624291.270544,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763624291.220544,NOSLOUCHED_HOLD_START,1763624292.170544
1763624295.770544,BEEP_RECOVER,lateral_left,RECOVERY_START,1763624295.720544,UPRIGHT_HOLD_START,1763624296.670544
1763624307.869544,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763624307.819544,NOSLOUCHED_HOLD_START,1763624308.769544
1763624312.369544,BEEP_RECOVER,lateral_right,RECOVERY_START,1763624312.319544,UPRIGHT_HOLD_START,1763624313.269544
1763624322.653544,BEEP_SLOUCH,neck_only,SLOUCH_START,1763624322.603544,SLOUCHED_HOLD_START,1763624323.553544
1763624327.153544,BEEP_RECOVER,neck_only,RECOVERY_START,1763624327.103544,UPRIGHT_HOLD_START,1763624328.053544
1763624336.938544,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763624336.888544,NOSLOUCHED_HOLD_START,1763624337.838544
1763624341.438544,BEEP_RECOVER,reach_left,RECOVERY_START,1763624341.388544,UPRIGHT_HOLD_START,1763624342.338544
1763624351.568544,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763624351.518544,NOSLOUCHED_HOLD_START,1763624352.468544
1763624356.068544,BEEP_RECOVER,reach_right,RECOVERY_START,1763624356.018544,UPRIGHT_HOLD_START,1763624356.968544
