t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1763542686.263272,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763542686.213272,UPRIGHT_HOLD_START,1763542687.163272
1763542697.203272,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763542697.153272,SLOUCHED_HOLD_START,1763542698.103272
1763542701.703272,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763542701.653272,UPRIGHT_HOLD_START,1763542702.603272
1763542710.597272,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763542710.547272,NOSLOUCHED_HOLD_START,1763542711.497272
1763542715.097272,BEEP_RECOVER,lateral_left,RECOVERY_START,1763542715.047272,UPRIGHT_HOLD_START,1763542715.997272
1763542727.196272,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763542727.146272,NOSLOUCHED_HOLD_START,1763542728.096272
1763542731.696272,BEEP_RECOVER,lateral_right,RECOVERY_START,1763542731.646272,UPRIGHT_HOLD_START,1763542732.596272
1763542741.980272,BEEP_SLOUCH,neck_only,SLOUCH_START,1763542741.930272,SLOUCHED_HOLD_START,1763542742.880272
1763542746.480272,BEEP_RECOVER,neck_only,RECOVERY_START,1763542746.430272,UPRIGHT_HOLD_START,1763542747.380272
1763542756.265272,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763542756.215272,NOSLOUCHED_HOLD_START,1763542757.165272
1763542760.765272,BEEP_RECOVER,reach_left,RECOVERY_START,1763542760.715272,UPRIGHT_HOLD_START,1763542761.665272
1763542770.895272,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763542770.845272,NOSLOUCHED_HOLD_START,1763542771.795272
1763542775.395272,BEEP_RECOVER,reach_right,RECOVERY_START,1763542775.345272,UPRIGHT_HOLD_START,1763542776.295272
