t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760629855.950783,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760629855.900783,SLOUCHED_HOLD_START,1760629856.850783
1760629860.450783,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760629860.400783,UPRIGHT_HOLD_START,1760629861.350783
1760629869.344783,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760629869.294783,NOSLOUCHED_HOLD_START,1760629870.244783
1760629873.844783,BEEP_RECOVER,lateral_left,RECOVERY_START,1760629873.794783,UPRIGHT_HOLD_START,1760629874.744783
1760629885.943783,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760629885.893783,NOSLOUCHED_HOLD_START,1760629886.843783
1760629890.443783,BEEP_RECOVER,lateral_right,RECOVERY_START,1760629890.393783,UPRIGHT_HOLD_START,1760629891.343783
1760629900.727783,BEEP_SLOUCH,neck_only,SLOUCH_START,1760629900.677783,SLOUCHED_HOLD_START,1760629901.627783
1760629905.227783,BEEP_RECOVER,neck_only,RECOVERY_START,1760629905.177783,UPRIGHT_HOLD_START,1760629906.127783
1760629915.012783,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760629914.962783,NOSLOUCHED_HOLD_START,1760629915.912783
1760629919.512783,BEEP_RECOVER,reach_left,RECOVERY_START,1760629919.462783,UPRIGHT_HOLD_START,1760629920.412783
1760629929.642783,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760629929.592783,NOSLOUCHED_HOLD_START,1760629930.542783
1760629934.142783,BEEP_RECOVER,reach_right,RECOVERY_START,1760629934.092783,UPRIGHT_HOLD_START,1760629935.042783
