t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1762017432.462614,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1762017432.412614,NOSLOUCHED_HOLD_START,1762017433.362614
1762017436.962614,BEEP_RECOVER,reach_left,RECOVERY_START,1762017436.912614,UPRIGHT_HOLD_START,1762017437.862614
1762017447.252614,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1762017447.202614,NOSLOUCHED_HOLD_START,1762017448.152614
1762017451.752614,BEEP_RECOVER,reach_right,RECOVERY_START,1762017451.702614,UPRIGHT_HOLD_START,1762017452.652614
1762017461.603614,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1762017461.553614,SLOUCHED_HOLD_START,1762017462.503614
1762017466.103614,BEEP_RECOVER,normal_slouch,RECOVERY_START,1762017466.053614,UPRIGHT_HOLD_START,1762017467.003614
1762017477.341614,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1762017477.291614,SLOUCHED_HOLD_START,1762017478.241614
1762017481.841614,BEEP_RECOVER,fast_slouch,RECOVERY_START,1762017481.791614,UPRIGHT_HOLD_START,1762017482.741614
1762017492.781614,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1762017492.731614,SLOUCHED_HOLD_START,1762017493.681614
1762017497.281614,BEEP_RECOVER,micro_slouch,RECOVERY_START,1762017497.231614,UPRIGHT_HOLD_START,1762017498.181614
1762017506.175614,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1762017506.125614,NOSLOUCHED_HOLD_START,1762017507.075614
1762017510.675614,BEEP_RECOVER,lateral_left,RECOVERY_START,1762017510.625614,UPRIGHT_HOLD_START,1762017511.575614
1762017522.774614,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1762017522.724614,NOSLOUCHED_HOLD_START,1762017523.674614
1762017527.274614,BEEP_RECOVER,lateral_right,RECOVERY_START,1762017527.224614,UPRIGHT_HOLD_START,1762017528.174614
1762017537.558614,BEEP_SLOUCH,neck_only,SLOUCH_START,1762017537.508614,SLOUCHED_HOLD_START,1762017538.458614
1762017542.058614,BEEP_RECOVER,neck_only,RECOVERY_START,1762017542.008614,UPRIGHT_HOLD_START,1762017542.958614
1762017551.843614,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1762017551.793614,NOSLOUCHED_HOLD_START,1762017552.743614
1762017556.343614,BEEP_RECOVER,reach_left,RECOVERY_START,1762017556.293614,UPRIGHT_HOLD_START,1762017557.243614
1762017566.473614,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1762017566.423614,NOSLOUCHED_HOLD_START,1762017567.373614
1762017570.973614,BEEP_RECOVER,reach_right,RECOVERY_START,1762017570.923614,UPRIGHT_HOLD_START,1762017571.873614
