t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760636833.822929,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760636833.772929,SLOUCHED_HOLD_START,1760636834.722929
1760636838.322929,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760636838.272929,UPRIGHT_HOLD_START,1760636839.222929
1760636847.216929,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760636847.166929,NOSLOUCHED_HOLD_START,1760636848.116929
1760636851.716929,BEEP_RECOVER,lateral_left,RECOVERY_START,1760636851.666929,UPRIGHT_HOLD_START,1760636852.616929
1760636863.815929,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760636863.765929,NOSLOUCHED_HOLD_START,1760636864.715929
1760636868.315929,BEEP_RECOVER,lateral_right,RECOVERY_START,1760636868.265929,UPRIGHT_HOLD_START,1760636869.215929
1760636878.599929,BEEP_SLOUCH,neck_only,SLOUCH_START,1760636878.549929,SLOUCHED_HOLD_START,1760636879.499929
1760636883.099929,BEEP_RECOVER,neck_only,RECOVERY_START,1760636883.049929,UPRIGHT_HOLD_START,1760636883.999929
1760636892.884929,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760636892.834929,NOSLOUCHED_HOLD_START,1760636893.784929
1760636897.384929,BEEP_RECOVER,reach_left,RECOVERY_START,1760636897.334929,UPRIGHT_HOLD_START,1760636898.284929
1760636907.514929,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760636907.464929,NOSLOUCHED_HOLD_START,1760636908.414929
1760636912.014929,BEEP_RECOVER,reach_right,RECOVERY_START,1760636911.964929,UPRIGHT_HOLD_START,1760636912.914929
