t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760174776.207619,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760174776.157619,UPRIGHT_HOLD_START,1760174777.107619
1760174787.281619,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760174787.231619,NOSLOUCHED_HOLD_START,1760174788.181619
1760174791.781619,BEEP_RECOVER,lateral_left,RECOVERY_START,1760174791.731619,UPRIGHT_HOLD_START,1760174792.681619
1760174801.323619,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760174801.273619,NOSLOUCHED_HOLD_START,1760174802.223619
1760174805.823619,BEEP_RECOVER,lateral_right,RECOVERY_START,1760174805.773619,UPRIGHT_HOLD_START,1760174806.723619
1760174816.668619,BEEP_SLOUCH,neck_only,SLOUCH_START,1760174816.618619,SLOUCHED_HOLD_START,1760174817.568619
1760174821.168619,BEEP_RECOVER,neck_only,RECOVERY_START,1760174821.118619,UPRIGHT_HOLD_START,1760174822.068619
1760174832.570619,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760174832.520619,NOSLOUCHED_HOLD_START,1760174833.470619
1760174837.070619,BEEP_RECOVER,reach_left,RECOVERY_START,1760174837.020619,UPRIGHT_HOLD_START,1760174837.970619
1760174847.360619,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760174847.310619,NOSLOUCHED_HOLD_START,1760174848.260619
1760174851.860619,BEEP_RECOVER,reach_right,RECOVERY_START,1760174851.810619,UPRIGHT_HOLD_START,1760174852.760619
1760174861.711619,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760174861.661619,SLOUCHED_HOLD_START,1760174862.611619
1760174866.211619,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760174866.161619,UPRIGHT_HOLD_START,1760174867.111619
1760174877.449619,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760174877.399619,SLOUCHED_HOLD_START,1760174878.349619
1760174881.949619,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760174881.899619,UPRIGHT_HOLD_START,1760174882.849619
1760174892.889619,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760174892.839619,SLOUCHED_HOLD_START,1760174893.789619
1760174897.389619,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760174897.339619,UPRIGHT_HOLD_START,1760174898.289619
1760174906.283619,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760174906.233619,NOSLOUCHED_HOLD_START,1760174907.183619
1760174910.783619,BEEP_RECOVER,lateral_left,RECOVERY_START,1760174910.733619,UPRIGHT_HOLD_START,1760174911.683619
1760174922.882619,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760174922.832619,NOSLOUCHED_HOLD_START,1760174923.782619
1760174927.382619,BEEP_RECOVER,lateral_right,RECOVERY_START,1760174927.332619,UPRIGHT_HOLD_START,1760174928.282619
1760174937.666619,BEEP_SLOUCH,neck_only,SLOUCH_START,1760174937.616619,SLOUCHED_HOLD_START,1760174938.566619
1760174942.166619,BEEP_RECOVER,neck_only,RECOVERY_START,1760174942.116619,UPRIGHT_HOLD_START,1760174943.066619
1760174951.951619,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760174951.901619,NOSLOUCHED_HOLD_START,1760174952.851619
1760174956.451619,BEEP_RECOVER,reach_left,RECOVERY_START,1760174956.401619,UPRIGHT_HOLD_START,1760174957.351619
1760174966.581619,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760174966.531619,NOSLOUCHED_HOLD_START,1760174967.481619
1760174971.081619,BEEP_RECOVER,reach_right,RECOVERY_START,1760174971.031619,UPRIGHT_HOLD_START,1760174971.981619
