t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760108574.575027,BEEP_RECOVER,reach_left,RECOVERY_START,1760108574.525027,UPRIGHT_HOLD_START,1760108575.475027
1760108584.865027,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760108584.815027,NOSLOUCHED_HOLD_START,1760108585.765027
1760108589.365027,BEEP_RECOVER,reach_right,RECOVERY_START,1760108589.315027,UPRIGHT_HOLD_START,1760108590.265027
1760108599.216027,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760108599.166027,SLOUCHED_HOLD_START,1760108600.116027
1760108603.716027,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760108603.666027,UPRIGHT_HOLD_START,1760108604.616027
1760108614.954027,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760108614.904027,SLOUCHED_HOLD_START,1760108615.854027
1760108619.454027,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760108619.404027,UPRIGHT_HOLD_START,1760108620.354027
1760108630.394027,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760108630.344027,SLOUCHED_HOLD_START,1760108631.294027
1760108634.894027,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760108634.844027,UPRIGHT_HOLD_START,1760108635.794027
1760108643.788027,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760108643.738027,NOSLOUCHED_HOLD_START,1760108644.688027
1760108648.288027,BEEP_RECOVER,lateral_left,RECOVERY_START,1760108648.238027,UPRIGHT_HOLD_START,1760108649.188027
1760108660.387027,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760108660.337027,NOSLOUCHED_HOLD_START,1760108661.287027
1760108664.887027,BEEP_RECOVER,lateral_right,RECOVERY_START,1760108664.837027,UPRIGHT_HOLD_START,1760108665.787027
1760108675.171027,BEEP_SLOUCH,neck_only,SLOUCH_START,1760108675.121027,SLOUCHED_HOLD_START,1760108676.071027
1760108679.671027,BEEP_RECOVER,neck_only,RECOVERY_START,1760108679.621027,UPRIGHT_HOLD_START,1760108680.571027
1760108689.456027,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760108689.406027,NOSLOUCHED_HOLD_START,1760108690.356027
1760108693.956027,BEEP_RECOVER,reach_left,RECOVERY_START,1760108693.906027,UPRIGHT_HOLD_START,1760108694.856027
1760108704.086027,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760108704.036027,NOSLOUCHED_HOLD_START,1760108704.986027
1760108708.586027,BEEP_RECOVER,reach_right,RECOVERY_START,1760108708.536027,UPRIGHT_HOLD_START,1760108709.486027
