t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760172418.482295,BEEP_RECOVER,lateral_right,RECOVERY_START,1760172418.432295,UPRIGHT_HOLD_START,1760172419.382295
1760172429.327295,BEEP_SLOUCH,neck_only,SLOUCH_START,1760172429.277295,SLOUCHED_HOLD_START,1760172430.227295
1760172433.827295,BEEP_RECOVER,neck_only,RECOVERY_START,1760172433.777295,UPRIGHT_HOLD_START,1760172434.727295
1760172445.229295,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760172445.179295,NOSLOUCHED_HOLD_START,1760172446.129295
1760172449.729295,BEEP_RECOVER,reach_left,RECOVERY_START,1760172449.679295,UPRIGHT_HOLD_START,1760172450.629295
1760172460.019295,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760172459.969295,NOSLOUCHED_HOLD_START,1760172460.919295
1760172464.519295,BEEP_RECOVER,reach_right,RECOVERY_START,1760172464.469295,UPRIGHT_HOLD_START,1760172465.419295
1760172474.370295,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760172474.320295,SLOUCHED_HOLD_START,1760172475.270295
1760172478.870295,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760172478.820295,UPRIGHT_HOLD_START,1760172479.770295
1760172490.108295,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760172490.058295,SLOUCHED_HOLD_START,1760172491.008295
1760172494.608295,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760172494.558295,UPRIGHT_HOLD_START,1760172495.508295
1760172505.548295,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760172505.498295,SLOUCHED_HOLD_START,1760172506.448295
1760172510.048295,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760172509.998295,UPRIGHT_HOLD_START,1760172510.948295
1760172518.942295,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760172518.892295,NOSLOUCHED_HOLD_START,1760172519.842295
1760172523.442295,BEEP_RECOVER,lateral_left,RECOVERY_START,1760172523.392295,UPRIGHT_HOLD_START,1760172524.342295
1760172535.541295,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760172535.491295,NOSLOUCHED_HOLD_START,1760172536.441295
1760172540.041295,BEEP_RECOVER,lateral_right,RECOVERY_START,1760172539.991295,UPRIGHT_HOLD_START,1760172540.941295
1760172550.325295,BEEP_SLOUCH,neck_only,SLOUCH_START,1760172550.275295,SLOUCHED_HOLD_START,1760172551.225295
1760172554.825295,BEEP_RECOVER,neck_only,RECOVERY_START,1760172554.775295,UPRIGHT_HOLD_START,1760172555.725295
1760172564.610295,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760172564.560295,NOSLOUCHED_HOLD_START,1760172565.510295
1760172569.110295,BEEP_RECOVER,reach_left,RECOVERY_START,1760172569.060295,UPRIGHT_HOLD_START,1760172570.010295
1760172579.240295,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760172579.190295,NOSLOUCHED_HOLD_START,1760172580.140295
1760172583.740295,BEEP_RECOVER,reach_right,RECOVERY_START,1760172583.690295,UPRIGHT_HOLD_START,1760172584.640295
