t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760173818.646634,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760173818.096634,UPRIGHT_HOLD_START,1760173819.096634
1760173829.586634,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760173829.036634,SLOUCHED_HOLD_START,1760173830.036634
1760173834.086634,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760173833.536634,UPRIGHT_HOLD_START,1760173834.536634
1760173842.980634,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760173842.430634,NOSLOUCHED_HOLD_START,1760173843.430634
1760173847.480634,BEEP_RECOVER,lateral_left,RECOVERY_START,1760173846.930634,UPRIGHT_HOLD_START,1760173847.930634
1760173859.579634,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760173859.029634,NOSLOUCHED_HOLD_START,1760173860.029634
1760173864.079634,BEEP_RECOVER,lateral_right,RECOVERY_START,1760173863.529634,UPRIGHT_HOLD_START,1760173864.529634
1760173874.363634,BEEP_SLOUCH,neck_only,SLOUCH_START,1760173873.813634,SLOUCHED_HOLD_START,1760173874.813634
1760173878.863634,BEEP_RECOVER,neck_only,RECOVERY_START,1760173878.313634,UPRIGHT_HOLD_START,1760173879.313634
1760173888.648634,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760173888.098634,NOSLOUCHED_HOLD_START,1760173889.098634
1760173893.148634,BEEP_RECOVER,reach_left,RECOVERY_START,1760173892.598634,UPRIGHT_HOLD_START,1760173893.598634
1760173903.278634,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760173902.728634,NOSLOUCHED_HOLD_START,1760173903.728634
1760173907.778634,BEEP_RECOVER,reach_right,RECOVERY_START,1760173907.228634,UPRIGHT_HOLD_START,1760173908.228634
